uid,player_level,character,char_level,path,light_cone,light_cone_level,attack_lvl,skill_lvl,ultimate_lvl,talent_lvl,HP,ATK,DEF,SPD,CRIT Rate,CRIT DMG,DMG Boost,Outgoing Healing Boost,Energy Regeneration Rate,Effect RES,Effect Hit Rate,Break Effect,SPD sub,HP sub,ATK sub,DEF sub,CRIT Rate sub,CRIT DMG sub,Effect RES sub,Effect Hit Rate sub,Break Effect sub,Body,Feet,Sphere,Rope,relic,ornament
1000010,70,Hysilens,80,Physical,Reforged Remembrance,80,6,10,10,10,3081.359,4004.0,1045.43,133.6,13.748,60.368,38.88,0.0,0.0,15.984,111.344,11.664,17.6,0.0,32.4,10.26,8.748,10.368,15.984,61.344,11.664,ATK,ATK,Physical DMG Boost,ATK,Prisoner in Deep Confinement,Revelry by the Sea
1000010,70,Cipher,80,Quantum,Lies Dance on the Breeze,80,6,10,10,10,2708.097,2651.446,1733.971,201.572,45.824,97.304,14.4,0.0,5.0,3.456,38.944,23.976,31.1,0.0,31.104,12.96,8.424,47.304,3.456,28.944,23.976,CRIT Rate,SPD,DEF,ATK,"Prisoner in Deep Confinement, Sacerdos' Relived Ordeal","Lushaka, the Sunken Seas"
1000010,70,Arlan,20,Lightning,,,2,3,3,3,1450.304,612.486,159.636,155.852,14.072,78.512,0.0,0.0,0.0,11.664,4.32,166.984,22.7,7.776,15.552,32.94,9.072,28.512,11.664,4.32,86.184,HP,SPD,HP,Break Effect,Iron Cavalry Against the Scourge,Forge of the Kalpagni Lantern
1000010,70,Castorice,80,Quantum,Make Farewells More Beautiful,80,6,10,10,10,9453.139,1465.905,984.136,91.4,70.032,196.14,24.4,0.0,0.0,8.208,0.0,11.664,4.0,23.76,3.888,9.18,46.332,68.04,8.208,0.0,11.664,CRIT DMG,HP,HP,HP,Poet of Mourning Collapse,Bone Collection's Serene Demesne
1000010,70,Lingsha,80,Fire,Scent Alone Stays True,80,6,10,10,10,3818.284,2360.866,1124.556,160.612,5.0,73.976,0.0,34.561,19.439,15.552,0.0,196.892,31.7,10.8,11.232,0.0,0.0,23.976,15.552,0.0,83.592,Outgoing Healing Boost,SPD,ATK,Energy Regeneration Rate,Iron Cavalry Against the Scourge,Forge of the Kalpagni Lantern
1000010,70,Kafka,80,Lightning,Before the Tutorial Mission Starts,80,6,10,10,10,3468.24,2090.933,933.254,165.032,11.48,66.2,38.88,0.0,24.439,7.344,117.184,0.0,40.0,19.872,7.776,9.72,6.48,16.2,7.344,15.984,0.0,Effect Hit Rate,SPD,Lightning DMG Boost,Energy Regeneration Rate,Eagle of Twilight Line,"Lushaka, the Sunken Seas"
1000010,70,Cyrene,80,Ice,Memory's Curtain Never Falls,80,6,10,10,10,5962.768,1564.538,1059.461,181.152,17.636,168.3,0.0,0.0,5.0,15.12,15.12,5.832,34.0,11.664,18.576,0.0,12.636,16.2,15.12,15.12,5.832,CRIT DMG,SPD,HP,HP,Eagle of Twilight Line,Sprightly Vonwacq
1000011,70,Tribbie,80,Quantum,If Time Were a Flower,80,6,10,10,10,6297.639,1678.818,1305.274,92.92,80.18,153.108,48.88,0.0,0.0,0.0,7.344,11.664,4.6,16.416,14.256,10.8,30.78,29.808,0.0,7.344,11.664,CRIT Rate,HP,Quantum DMG Boost,HP,Poet of Mourning Collapse,Bone Collection's Serene Demesne
1000011,70,Jade,80,Quantum,Yet Hope Is Priceless,80,6,10,10,10,3000.253,3178.446,1251.666,103.0,90.984,119.336,71.28,0.0,0.0,18.208,22.464,16.848,0.0,12.528,21.6,20.52,37.584,69.336,8.208,22.464,16.848,CRIT Rate,ATK,Quantum DMG Boost,ATK,Genius of Brilliant Stars,"Duran, Dynasty of Running Wolves"
1000011,70,The Herta,80,Ice,Into the Unreachable Veil,80,6,10,10,10,3101.314,3242.104,1075.411,106.6,78.784,183.488,61.28,0.0,0.0,12.096,19.44,6.48,2.6,7.776,3.456,9.18,53.784,68.688,12.096,19.44,6.48,CRIT DMG,ATK,Ice DMG Boost,ATK,Scholar Lost in Erudition,Izumo Gensei and Takama Divine Realm
1000011,70,Anaxa,80,Wind,Life Should Be Cast to Flames,80,6,10,10,10,2930.714,2906.304,1176.364,134.132,80.728,114.8,71.28,0.0,0.0,7.776,0.0,35.64,12.1,0.0,47.52,4.32,23.328,64.8,7.776,0.0,35.64,CRIT Rate,SPD,Wind DMG Boost,ATK,Eagle of Twilight Line,Rutilant Arena
1000011,70,Aventurine,80,Imaginary,Inherently Unjust Destiny,80,6,10,10,10,3572.774,1363.841,5934.543,106.0,10.184,73.328,14.4,0.0,0.0,25.552,14.688,24.624,0.0,15.552,13.824,9.72,5.184,23.328,15.552,14.688,24.624,DEF,DEF,DEF,DEF,Knight of Purity Palace,Belobog of the Architects
1000011,70,Trailblazer,80,Ice,Memory's Curtain Never Falls,80,7,12,12,12,3448.915,2296.262,1120.673,145.292,13.424,201.348,38.88,0.0,24.439,7.776,14.688,11.016,4.9,8.208,49.68,0.0,8.424,49.248,7.776,14.688,11.016,CRIT DMG,SPD,Ice DMG Boost,Energy Regeneration Rate,Hero of Triumphant Song,"Lushaka, the Sunken Seas"
1000012,70,Kafka,80,Lightning,Patience Is All You Need,80,6,10,10,10,3925.791,3213.083,1066.057,143.432,19.904,73.328,62.88,0.0,0.0,0.0,83.664,0.0,18.4,34.992,27.216,8.64,14.904,23.328,0.0,22.464,0.0,Effect Hit Rate,SPD,Lightning DMG Boost,ATK,Prisoner in Deep Confinement,Revelry by the Sea
1000012,70,Cipher,80,Quantum,Lies Dance on the Breeze,80,6,10,10,10,2767.37,2325.243,1301.097,183.912,25.848,174.416,53.28,0.0,5.0,12.096,29.44,0.0,19.8,0.0,14.688,19.98,16.848,59.616,12.096,19.44,0.0,CRIT DMG,SPD,Quantum DMG Boost,ATK,Pioneer Diver of Dead Waters,"Lushaka, the Sunken Seas"
1000012,70,Cyrene,80,Ice,"This Love, Forever",80,6,10,10,10,5425.207,1593.062,1332.319,160.412,41.412,212.364,38.88,0.0,0.0,15.12,3.456,0.0,7.2,20.736,18.144,19.98,20.412,60.264,15.12,3.456,0.0,CRIT DMG,SPD,Ice DMG Boost,HP,World-Remaking Deliverer,"Amphoreus, The Eternal Land"
1000012,70,Himeko,80,Fire,Night on the Milky Way,80,7,12,10,10,3680.331,3247.062,1090.018,102.6,66.784,96.656,61.28,0.0,0.0,13.888,7.344,23.328,6.6,23.76,7.344,26.46,21.384,46.656,3.888,7.344,23.328,CRIT Rate,ATK,Fire DMG Boost,ATK,The Ashblazing Grand Duke,Inert Salsotto
1000012,70,Black Swan,80,Wind,Eyes of the Prey,80,6,10,10,10,3010.353,2964.001,1052.948,138.232,39.02,67.496,14.4,0.0,0.0,4.32,130.416,44.712,11.2,3.888,3.456,19.98,34.02,17.496,4.32,27.216,44.712,Effect Hit Rate,SPD,ATK,ATK,Prisoner in Deep Confinement,Pan-Cosmic Commercial Enterprise
1000012,70,Hysilens,80,Physical,Before the Tutorial Mission Starts,80,6,10,10,10,3448.774,2988.068,875.123,147.632,16.34,73.976,0.0,0.0,0.0,15.12,123.872,40.176,6.6,16.848,8.64,0.0,11.34,23.976,15.12,30.672,40.176,Effect Hit Rate,SPD,ATK,ATK,Prisoner in Deep Confinement,Revelry by the Sea
1000012,70,Jingliu,80,Ice,I Shall Be My Own Sword,80,6,10,10,10,7764.241,1945.801,1233.922,148.432,30.172,148.124,0.0,0.0,0.0,16.416,0.0,5.184,18.4,19.872,24.624,26.46,17.172,40.824,16.416,0.0,5.184,HP,SPD,HP,HP,Scholar Lost in Erudition,Bone Collection's Serene Demesne
1000012,70,Fugue,80,Fire,Long Road Leads Home,80,6,10,10,10,4420.884,1447.187,1443.954,158.052,10.508,68.144,0.0,0.0,19.439,8.64,78.192,186.632,10.9,12.96,0.0,15.12,5.508,18.144,8.64,34.992,70.632,Effect Hit Rate,SPD,HP,Energy Regeneration Rate,Thief of Shooting Meteor,Forge of the Kalpagni Lantern
1000013,70,Phainon,80,Physical,Thus Burns the Dawn,80,6,10,10,10,3295.146,2319.697,1168.997,140.632,82.124,234.196,38.88,0.0,0.0,7.776,11.232,5.184,4.6,3.456,11.664,4.32,32.724,130.896,7.776,11.232,5.184,CRIT Rate,SPD,Physical DMG Boost,ATK,Wavestrider Captain,Arcadia of Woven Dreams
1000013,70,Aglaea,80,Lightning,Time Woven Into Gold,80,6,2,10,8,3005.856,1903.57,1152.07,155.732,71.756,172.272,61.28,0.0,19.439,6.912,3.456,40.824,16.7,0.0,0.0,14.04,54.756,41.472,6.912,3.456,40.824,CRIT DMG,SPD,Lightning DMG Boost,Energy Regeneration Rate,Hero of Triumphant Song,The Wondrous BananAmusement Park
1000013,70,Evernight,80,Ice,"Sweat Now, Cry Less",80,5,10,10,9,6232.709,1695.597,1010.469,99.0,67.676,211.044,38.88,0.0,0.0,3.456,15.552,12.312,0.0,11.232,19.872,24.3,23.976,82.944,3.456,15.552,12.312,CRIT DMG,HP,Ice DMG Boost,HP,World-Remaking Deliverer,Bone Collection's Serene Demesne
1000013,70,Dan Heng â€¢ Imbibitor Lunae,80,Imaginary,Brighter Than the Sun,80,6,10,10,10,3653.24,2300.596,885.724,127.032,58.652,183.488,32.4,0.0,0.0,15.984,15.552,5.184,0.0,18.144,0.0,8.64,23.652,68.688,15.984,15.552,5.184,CRIT DMG,SPD,,ATK,Wastelander of Banditry Desert,
1000013,70,Aventurine,80,Imaginary,Day One of My New Life,80,1,10,6,8,2903.546,1270.439,4686.569,119.5,22.496,56.48,3.2,0.0,0.0,38.144,42.768,22.68,13.5,0.0,8.208,13.5,17.496,6.48,18.144,42.768,22.68,DEF,DEF,DEF,DEF,Knight of Purity Palace,Broken Keel
1000013,70,Tribbie,80,Quantum,Dance! Dance! Dance!,80,1,10,10,6,5693.254,1576.517,1202.211,88.32,53.612,218.844,10.0,0.0,5.0,8.64,10.8,12.96,0.0,0.0,15.552,5.4,36.612,66.744,8.64,10.8,12.96,CRIT DMG,HP,HP,HP,Poet of Mourning Collapse,Sprightly Vonwacq
1000013,70,Sunday,80,Imaginary,A Grounded Ascent,70,1,10,10,10,3620.024,1438.728,1828.65,139.792,10.832,203.292,0.0,0.0,24.439,28.624,22.896,34.992,14.4,28.08,3.456,19.44,5.832,51.192,24.624,22.896,34.992,CRIT DMG,SPD,DEF,Energy Regeneration Rate,Sacerdos' Relived Ordeal,"Lushaka, the Sunken Seas"
1000013,70,Castorice,80,Quantum,Time Waits for No One,80,2,10,8,10,8104.392,1447.698,1200.702,87.4,58.044,210.396,24.4,0.0,0.0,15.552,0.0,0.0,0.0,3.456,7.776,14.58,34.344,82.296,15.552,0.0,0.0,CRIT DMG,HP,HP,HP,Poet of Mourning Collapse,Bone Collection's Serene Demesne
1000014,70,Feixiao,80,Wind,I Venture Forth to Hunt,80,1,10,10,10,2705.976,3325.852,991.391,143.932,84.332,192.56,0.0,0.0,0.0,11.232,19.008,5.832,6.9,0.0,8.208,0.0,46.332,77.76,11.232,19.008,5.832,CRIT DMG,SPD,ATK,ATK,The Wind-Soaring Valorous,"Duran, Dynasty of Running Wolves"
1000014,70,Castorice,80,Quantum,Make Farewells More Beautiful,80,1,10,10,10,9634.401,1451.402,1001.071,92.3,64.524,194.196,24.4,0.0,0.0,16.416,3.888,22.68,4.9,36.288,4.32,9.18,40.824,66.096,16.416,3.888,22.68,CRIT DMG,HP,HP,HP,Poet of Mourning Collapse,Bone Collection's Serene Demesne
1000014,70,Aglaea,80,Lightning,Time Woven Into Gold,80,6,8,10,10,3082.064,2122.491,1072.69,168.932,73.376,148.944,61.28,0.0,19.439,0.0,3.456,11.016,29.9,0.0,16.416,4.32,23.976,82.944,0.0,3.456,11.016,CRIT Rate,SPD,Lightning DMG Boost,Energy Regeneration Rate,Hero of Triumphant Song,The Wondrous BananAmusement Park
1000014,70,The Herta,80,Ice,Into the Unreachable Veil,80,1,10,10,10,2994.287,3288.002,1263.372,129.032,82.348,125.816,61.28,0.0,0.0,4.32,7.776,0.0,0.0,4.32,47.088,20.52,24.948,75.816,4.32,7.776,0.0,CRIT Rate,SPD,Ice DMG Boost,ATK,Scholar Lost in Erudition,Izumo Gensei and Takama Divine Realm
1000014,70,Fugue,80,Fire,Long Road Leads Home,80,1,10,2,10,3258.469,1530.079,1558.008,175.052,7.592,74.624,0.0,0.0,0.0,6.912,65.664,221.624,27.9,3.888,11.232,24.3,2.592,24.624,6.912,22.464,40.824,Effect Hit Rate,SPD,Quantum DMG Boost,Break Effect,"Iron Cavalry Against the Scourge, Thief of Shooting Meteor",Forge of the Kalpagni Lantern
1000014,70,Phainon,80,Physical,On the Fall of an Aeon,80,6,10,10,10,3341.52,2608.964,1436.368,105.9,80.18,206.98,38.88,0.0,0.0,0.0,0.0,5.832,6.9,4.32,11.664,28.62,30.78,103.68,0.0,0.0,5.832,CRIT Rate,ATK,Physical DMG Boost,ATK,Wavestrider Captain,Arcadia of Woven Dreams
1000014,70,Tingyun,80,Lightning,"Carve the Moon, Weave the Clouds",80,4,12,12,12,3183.834,2726.583,1048.572,165.172,13.424,68.144,8.0,0.0,19.439,22.896,4.32,51.84,14.7,33.264,0.0,14.04,8.424,18.144,22.896,4.32,51.84,ATK,SPD,ATK,Energy Regeneration Rate,"Messenger Traversing Hackerspace, Sacerdos' Relived Ordeal",Space Sealing Station
1000015,70,The Herta,80,Ice,Into the Unreachable Veil,80,2,10,10,10,3087.935,3154.549,1037.454,106.6,92.616,185.432,61.28,0.0,0.0,4.32,15.984,0.0,2.6,7.344,7.344,5.4,59.616,70.632,4.32,15.984,0.0,CRIT DMG,ATK,Ice DMG Boost,ATK,Scholar Lost in Erudition,Rutilant Arena
1000015,70,Castorice,80,Quantum,Make Farewells More Beautiful,80,4,10,10,10,8858.181,1596.575,1041.29,87.4,68.088,209.1,24.4,0.0,0.0,12.096,3.456,19.44,0.0,8.208,14.688,15.66,44.388,81.0,12.096,3.456,19.44,CRIT DMG,HP,HP,HP,Poet of Mourning Collapse,Bone Collection's Serene Demesne
1000015,70,Tribbie,80,Quantum,If Time Were a Flower,80,4,10,10,10,6997.97,1641.661,1341.817,88.32,69.164,220.5,10.0,0.0,0.0,0.0,0.0,16.2,0.0,15.12,15.552,9.72,19.764,97.2,0.0,0.0,16.2,CRIT Rate,HP,HP,HP,Poet of Mourning Collapse,Bone Collection's Serene Demesne
1000015,70,Feixiao,80,Wind,I Venture Forth to Hunt,80,2,10,10,10,2811.82,3345.878,1103.147,118.3,97.448,125.816,38.88,0.0,0.0,16.416,0.0,23.976,6.3,0.0,27.648,15.12,33.048,75.816,16.416,0.0,23.976,CRIT Rate,ATK,Wind DMG Boost,ATK,The Ashblazing Grand Duke,"Duran, Dynasty of Running Wolves"
1000015,70,Firefly,80,Fire,Whereabouts Should Dreams Rest,80,2,9,10,6,2727.146,2536.891,1503.517,160.172,19.58,56.48,0.0,0.0,0.0,29.664,12.96,272.06,19.9,0.0,31.968,9.18,14.58,6.48,11.664,12.96,93.96,ATK,SPD,ATK,Break Effect,Iron Cavalry Against the Scourge,Forge of the Kalpagni Lantern
1000015,70,Robin,80,Physical,Flowing Nightglow,80,2,10,10,10,3774.943,4560.688,1040.31,132.8,13.748,61.664,0.0,0.0,24.439,10.8,3.888,11.664,25.8,19.44,32.4,9.72,8.748,11.664,10.8,3.888,11.664,ATK,ATK,ATK,Energy Regeneration Rate,"Musketeer of Wild Wheat, Prisoner in Deep Confinement","Lushaka, the Sunken Seas"
1000015,70,Aventurine,80,Imaginary,Inherently Unjust Destiny,80,2,10,9,10,3328.518,1281.725,4116.624,136.232,44.852,96.656,53.28,0.0,0.0,43.328,11.232,0.0,5.2,15.984,0.0,25.38,39.852,46.656,23.328,11.232,0.0,DEF,SPD,Imaginary DMG Boost,DEF,Self-Enshrouded Recluse,Broken Keel
1000015,70,Hyacine,80,Wind,Long May Rainbows Adorn the Sky,80,2,10,10,10,4917.352,1287.253,1231.804,217.432,5.0,84.344,0.0,34.561,19.439,18.0,27.648,22.032,35.4,23.76,3.456,0.0,0.0,34.344,0.0,27.648,22.032,Outgoing Healing Boost,SPD,HP,Energy Regeneration Rate,Warrior Goddess of Sun and Thunder,Giant Tree of Rapt Brooding
1000016,70,Hyacine,80,Wind,Long May Rainbows Adorn the Sky,80,2,10,10,10,4832.212,1423.823,1412.733,199.032,5.0,131.0,0.0,34.561,19.439,18.0,0.0,34.344,17.0,25.056,11.664,19.98,0.0,81.0,0.0,0.0,34.344,Outgoing Healing Boost,SPD,HP,Energy Regeneration Rate,Warrior Goddess of Sun and Thunder,Giant Tree of Rapt Brooding
1000016,70,Castorice,80,Quantum,Make Farewells More Beautiful,80,5,10,10,10,9442.766,1487.798,1131.784,94.6,59.016,192.252,24.4,0.0,0.0,7.344,7.344,11.664,7.2,28.512,7.776,23.76,35.316,64.152,7.344,7.344,11.664,CRIT DMG,HP,HP,HP,Poet of Mourning Collapse,Bone Collection's Serene Demesne
1000016,70,Phainon,80,Physical,Thus Burns the Dawn,80,6,10,10,10,3166.03,2936.804,1409.595,124.0,54.16,243.916,38.88,0.0,0.0,28.08,0.0,6.48,13.0,0.0,15.552,24.84,29.16,75.816,28.08,0.0,6.48,CRIT DMG,ATK,Physical DMG Boost,ATK,Wavestrider Captain,Rutilant Arena
1000016,70,Archer,80,Quantum,The Hell Where Ideals Burn,80,3,10,10,10,2907.075,3174.275,1356.271,99.2,75.552,193.856,71.28,0.0,0.0,7.344,11.664,0.0,2.6,0.0,26.784,28.08,39.852,79.056,7.344,11.664,0.0,CRIT DMG,ATK,Quantum DMG Boost,ATK,Poet of Mourning Collapse,Rutilant Arena
1000016,70,Anaxa,80,Wind,Life Should Be Cast to Flames,80,6,10,10,10,3195.871,2530.348,1106.117,141.332,81.052,129.704,71.28,0.0,0.0,23.328,0.0,5.184,19.3,15.552,19.44,0.0,23.652,79.704,23.328,0.0,5.184,CRIT Rate,SPD,Wind DMG Boost,ATK,Eagle of Twilight Line,Rutilant Arena
1000016,70,The Herta,80,Ice,Into the Unreachable Veil,80,1,10,10,10,3193.942,2871.445,1134.683,136.532,85.264,149.144,61.28,0.0,0.0,4.32,0.0,0.0,7.5,15.552,15.552,9.18,27.864,99.144,4.32,0.0,0.0,CRIT Rate,SPD,Ice DMG Boost,ATK,Scholar Lost in Erudition,Izumo Gensei and Takama Divine Realm
1000016,70,Evernight,80,Ice,To Evernight's Stars,80,6,10,10,10,8594.404,1556.081,1349.942,118.3,59.24,198.084,0.0,0.0,0.0,0.0,0.0,0.0,19.3,23.76,8.64,29.16,27.54,69.984,0.0,0.0,0.0,CRIT DMG,HP,HP,HP,World-Remaking Deliverer,Bone Collection's Serene Demesne
1000016,70,Yunli,80,Physical,Dance at Sunset,80,1,10,10,10,3779.073,3470.417,1020.963,98.3,87.36,178.664,38.88,0.0,0.0,0.0,15.552,5.184,4.3,7.776,19.44,4.32,37.26,92.664,0.0,15.552,5.184,CRIT Rate,ATK,Physical DMG Boost,ATK,The Wind-Soaring Valorous,"Duran, Dynasty of Running Wolves"
1000017,70,Robin,80,Physical,For Tomorrow's Journey,80,1,10,10,10,3513.998,4309.281,1001.455,117.9,14.72,62.96,0.0,0.0,24.439,11.232,27.648,5.832,10.9,15.12,27.648,17.82,9.72,12.96,11.232,27.648,5.832,ATK,ATK,ATK,Energy Regeneration Rate,"Musketeer of Wild Wheat, Prisoner in Deep Confinement",Sprightly Vonwacq
1000017,70,Hyacine,80,Wind,Long May Rainbows Adorn the Sky,80,2,10,10,10,4689.007,1347.851,1584.741,215.732,11.156,73.976,0.0,34.561,19.439,28.8,12.096,12.312,33.7,15.12,15.12,29.7,6.156,23.976,10.8,12.096,12.312,Outgoing Healing Boost,SPD,HP,Energy Regeneration Rate,Warrior Goddess of Sun and Thunder,Giant Tree of Rapt Brooding
1000017,70,Gallagher,80,Fire,Quid Pro Quo,60,3,9,4,12,3772.353,1384.364,922.532,146.712,16.664,86.288,0.0,34.561,19.439,13.776,19.008,70.124,17.8,3.456,23.76,19.44,11.664,36.288,7.776,19.008,40.824,Outgoing Healing Boost,SPD,HP,Energy Regeneration Rate,Warrior Goddess of Sun and Thunder,Talia: Kingdom of Banditry
1000017,70,Blade,80,Wind,Ninja Record: Sound Hunt,80,6,10,10,10,6156.543,1575.005,803.07,138.732,61.612,167.936,38.88,0.0,0.0,22.096,7.776,6.48,16.7,15.552,19.872,4.86,36.612,53.136,12.096,7.776,6.48,CRIT DMG,SPD,Wind DMG Boost,HP,Longevous Disciple,Rutilant Arena
1000017,70,Acheron,80,Lightning,Along the Passing Shore,80,5,10,10,10,3249.998,3589.557,958.445,115.7,66.024,167.024,8.0,0.0,0.0,7.776,3.888,0.0,14.7,11.664,14.256,12.96,24.624,57.024,7.776,3.888,0.0,CRIT Rate,ATK,ATK,ATK,Pioneer Diver of Dead Waters,
1000017,70,Feixiao,80,Wind,Baptism of Pure Thought,80,2,10,10,10,3053.611,3177.174,1094.288,132.4,91.688,124.432,38.88,0.0,0.0,7.344,8.208,11.016,20.4,11.664,8.64,9.72,36.288,54.432,7.344,8.208,11.016,CRIT Rate,ATK,Wind DMG Boost,ATK,The Wind-Soaring Valorous,"Duran, Dynasty of Running Wolves"
1000017,70,Saber,80,Wind,A Thankless Coronation,80,6,10,10,10,3617.014,2692.059,1369.122,110.8,77.488,179.76,61.28,0.0,0.0,11.664,23.328,17.496,9.8,19.008,11.232,10.8,20.088,77.76,11.664,23.328,17.496,CRIT Rate,ATK,Wind DMG Boost,ATK,Wavestrider Captain,Inert Salsotto
1000017,70,Castorice,80,Quantum,Make Farewells More Beautiful,80,1,10,10,10,9447.519,1573.513,1277.313,87.4,52.86,209.748,24.4,0.0,0.0,0.0,0.0,22.68,0.0,27.216,12.096,42.66,29.16,81.648,0.0,0.0,22.68,CRIT DMG,HP,HP,HP,Poet of Mourning Collapse,Bone Collection's Serene Demesne
1000018,70,Castorice,80,Quantum,Make Farewells More Beautiful,80,6,10,10,10,9552.497,1578.786,934.922,94.6,68.088,190.956,24.4,0.0,0.0,7.344,8.208,10.368,7.2,29.376,16.416,0.0,44.388,62.856,7.344,8.208,10.368,CRIT DMG,HP,HP,HP,Poet of Mourning Collapse,Bone Collection's Serene Demesne
1000018,70,Hyacine,80,Wind,The Story's Next Page,80,6,10,10,10,5961.352,1177.755,1277.22,206.232,19.58,115.448,0.0,34.561,0.0,21.456,0.0,6.48,37.4,7.344,3.456,24.3,14.58,65.448,3.456,0.0,6.48,Outgoing Healing Boost,SPD,HP,HP,"Messenger Traversing Hackerspace, Sacerdos' Relived Ordeal",Giant Tree of Rapt Brooding
1000018,70,Cyrene,80,Ice,Long May Rainbows Adorn the Sky,80,2,9,5,7,6444.204,1740.029,1219.34,159.512,43.032,196.164,0.0,0.0,0.0,23.328,7.344,16.848,6.3,27.648,34.992,9.72,22.032,44.064,23.328,7.344,16.848,CRIT DMG,SPD,HP,HP,World-Remaking Deliverer,"Amphoreus, The Eternal Land"
1000018,70,Ruan Mei,80,Ice,Memories of the Past,80,6,10,10,10,5046.871,1651.129,1335.527,149.172,23.144,68.144,0.0,0.0,5.0,6.912,12.528,215.772,8.9,24.624,19.872,20.52,18.144,18.144,6.912,12.528,57.672,HP,SPD,HP,Break Effect,Messenger Traversing Hackerspace,Sprightly Vonwacq
1000018,70,Sparkle,80,Quantum,"Carve the Moon, Weave the Clouds",80,6,10,10,10,4961.816,1566.128,1042.418,142.692,16.664,201.656,0.0,0.0,19.439,35.12,19.872,0.0,10.6,3.456,17.712,13.5,11.664,62.856,15.12,19.872,0.0,CRIT DMG,SPD,HP,Energy Regeneration Rate,Messenger Traversing Hackerspace,Broken Keel
1000018,70,Firefly,80,Fire,Whereabouts Should Dreams Rest,80,6,10,10,10,2871.837,2724.656,1592.294,158.072,7.592,62.312,0.0,0.0,0.0,30.096,3.456,234.476,17.8,3.888,39.312,18.9,2.592,12.312,12.096,3.456,56.376,ATK,SPD,ATK,Break Effect,Iron Cavalry Against the Scourge,Forge of the Kalpagni Lantern
1000018,70,Robin,80,Physical,But the Battle Isn't Over,80,6,10,10,10,4287.678,3899.524,1270.711,127.4,13.424,68.144,0.0,0.0,36.439,27.216,7.776,0.0,20.4,28.512,10.8,34.02,8.424,18.144,27.216,7.776,0.0,ATK,ATK,ATK,Energy Regeneration Rate,"Musketeer of Wild Wheat, Prisoner in Deep Confinement",Sprightly Vonwacq
1000018,70,Black Swan,80,Wind,Reforged Remembrance,80,6,10,10,10,3519.888,3766.406,1245.799,136.832,13.748,67.496,14.4,0.0,0.0,32.4,113.936,6.48,9.8,27.648,31.536,29.16,8.748,17.496,32.4,20.736,6.48,Effect Hit Rate,SPD,ATK,ATK,Prisoner in Deep Confinement,Firmament Frontline: Glamoth
1000019,70,Sunday,80,Imaginary,A Grounded Ascent,80,6,10,10,10,3701.814,2643.771,1595.143,115.56,24.44,163.116,0.0,0.0,24.439,18.0,12.096,0.0,13.8,15.552,7.776,24.84,19.44,11.016,0.0,12.096,0.0,CRIT DMG,ATK,ATK,Energy Regeneration Rate,Sacerdos' Relived Ordeal,"Lushaka, the Sunken Seas"
1000019,70,Cyrene,80,Ice,"This Love, Forever",80,6,10,10,10,6339.692,1497.292,1194.039,183.412,65.064,130.716,0.0,0.0,0.0,19.44,0.0,11.664,30.2,11.664,11.664,9.18,11.664,43.416,19.44,0.0,11.664,CRIT Rate,SPD,HP,HP,World-Remaking Deliverer,"Amphoreus, The Eternal Land"
1000019,70,Huohuo,80,Wind,Night of Fright,80,6,10,10,10,7680.524,1640.129,1730.591,142.512,10.184,80.456,0.0,0.0,31.439,18.0,0.0,28.512,8.6,44.064,19.44,64.8,5.184,30.456,0.0,0.0,28.512,HP,SPD,HP,Energy Regeneration Rate,Messenger Traversing Hackerspace,Fleet of the Ageless
1000019,70,Topaz & Numby,80,Fire,"Worrisome, Blissful",80,6,10,10,10,3437.964,2421.632,1152.309,152.532,81.556,104.432,61.28,0.0,0.0,11.664,0.0,0.0,17.5,19.872,19.44,29.7,6.156,54.432,11.664,0.0,0.0,CRIT Rate,SPD,Fire DMG Boost,ATK,The Ashblazing Grand Duke,Inert Salsotto
1000019,70,Aventurine,80,Imaginary,Trend of the Universal Market,80,6,10,10,10,3667.199,1514.594,3858.594,131.032,10.832,90.176,14.4,0.0,0.0,20.0,18.144,38.88,0.0,27.216,31.104,19.44,5.832,40.176,0.0,18.144,38.88,DEF,SPD,DEF,DEF,Knight of Purity Palace,Broken Keel
1000019,70,Jing Yuan,80,Lightning,Before Dawn,80,6,10,10,10,3331.516,2931.323,1257.583,151.932,34.496,200.496,38.88,0.0,0.0,0.0,7.776,10.368,27.9,18.144,24.192,5.4,17.496,33.696,0.0,7.776,10.368,CRIT DMG,SPD,Lightning DMG Boost,ATK,The Ashblazing Grand Duke,The Wondrous BananAmusement Park
1000019,70,Ruan Mei,80,Ice,Past Self in Mirror,80,6,10,10,10,3927.614,1651.123,1382.231,146.632,62.996,73.328,38.88,0.0,0.0,38.08,8.208,164.492,12.6,3.456,7.776,0.0,25.596,23.328,28.08,8.208,51.192,CRIT Rate,SPD,Ice DMG Boost,HP,"Watchmaker, Master of Dream Machinations",Broken Keel
1000020,70,Evernight,80,Ice,To Evernight's Stars,80,1,10,10,10,6603.629,1645.031,1359.132,103.6,66.692,205.212,38.88,0.0,0.0,11.664,11.664,0.0,4.6,0.0,15.552,20.52,34.992,77.112,11.664,11.664,0.0,CRIT DMG,HP,Ice DMG Boost,HP,World-Remaking Deliverer,Arcadia of Woven Dreams
